Education;Marital_Status;Income;Kidhome;Recency;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain;all_Response;Age;CustomerDayLong;MNT
1;3;17256.0;1;10;2.0;2.0;1.0;2;8.0;0.0;1.0;29.0;2869;62.0
2;2;53034.0;1;30;8.0;6.0;1.0;7;8.0;0.0;0.0;47.0;3046;447.0
0;5;52203.0;0;36;1.0;8.0;7.0;11;6.0;0.0;0.0;71.0;3349;939.0
0;2;59601.0;0;14;4.0;2.0;2.0;7;8.0;0.0;1.0;44.0;2990;797.0
3;4;75154.0;0;79;1.0;6.0;3.0;6;3.0;0.0;1.0;63.0;3314;1143.0
2;4;47025.0;0;52;3.0;6.0;3.0;5;6.0;0.0;0.0;45.0;2885;415.0
2;3;37971.0;1;97;1.0;1.0;0.0;3;8.0;0.0;0.0;48.0;2867;30.0
3;2;41335.0;1;24;3.0;4.0;1.0;4;7.0;0.0;0.0;53.0;2836;187.0
2;3;67267.0;0;0;1.0;3.0;2.0;5;2.0;0.0;0.0;63.0;2698;251.0
2;4;57338.0;0;96;2.0;4.0;1.0;5;5.0;0.0;0.0;46.0;2712;237.0
0;5;50523.0;1;89;2.0;2.0;0.0;4;6.0;0.0;0.0;61.0;2837;91.0
3;4;35791.0;2;94;2.0;1.0;0.0;3;8.0;0.0;0.0;56.0;3070;35.0
4;2;50611.0;0;98;6.0;4.0;5.0;7;6.0;0.0;1.0;61.0;3284;493.0
4;3;56242.0;0;72;5.0;8.0;4.0;11;6.0;0.0;0.0;52.0;3134;971.0
2;4;48904.0;0;1;4.0;7.0;2.0;4;8.0;0.0;0.0;61.0;3225;371.0
2;4;56243.0;1;26;6.0;4.0;2.0;8;5.0;0.0;0.0;46.0;2832;396.0
2;3;21355.0;1;5;2.0;2.0;1.0;2;6.0;0.0;2.0;36.0;2964;68.0
3;5;57420.0;0;22;3.0;5.0;1.0;6;7.0;0.0;1.0;50.0;3020;322.0
3;5;51908.0;0;39;2.0;4.0;2.0;6;5.0;0.0;0.0;51.0;3105;317.0
3;2;46390.0;0;56;1.0;4.0;2.0;3;7.0;0.0;0.0;66.0;2706;222.0
0;5;54342.0;1;74;4.0;3.0;1.0;4;6.0;0.0;0.0;65.0;3012;177.0
2;5;51908.0;1;87;1.0;1.0;0.0;3;5.0;0.0;0.0;63.0;3315;45.0
0;4;51908.0;1;49;1.0;1.0;0.0;2;7.0;0.0;0.0;57.0;2819;21.0
2;3;20895.0;1;24;1.0;2.0;0.0;3;9.0;0.0;0.0;48.0;3282;45.0
2;3;92344.0;0;9;0.0;5.0;10.0;5;1.0;0.0;2.0;73.0;2816;1899.0
4;5;51908.0;1;17;1.0;1.0;0.0;3;7.0;0.0;0.0;49.0;2770;42.0
0;5;26907.0;1;10;2.0;1.0;0.0;3;7.0;0.0;0.0;45.0;2964;22.0
2;5;44964.0;1;35;1.0;1.0;0.0;3;8.0;0.0;0.0;41.0;3211;41.0
2;5;75507.0;0;56;1.0;8.0;6.0;6;3.0;0.0;0.0;42.0;2709;1440.0
3;3;53761.0;1;7;6.0;4.0;4.0;3;5.0;0.0;0.0;49.0;2912;325.0
2;5;22682.0;1;51;3.0;2.0;1.0;4;4.0;0.0;0.0;48.0;2920;95.0
4;5;38887.0;1;17;1.0;1.0;0.0;3;7.0;0.0;0.0;49.0;2770;42.0
0;4;41658.0;1;30;2.0;1.0;1.0;2;4.0;0.0;0.0;46.0;3248;72.0
4;3;29791.0;1;21;2.0;2.0;0.0;3;5.0;0.0;0.0;49.0;2696;20.0
3;3;63915.0;0;2;2.0;6.0;3.0;12;5.0;0.0;0.0;65.0;2985;789.0
2;2;39996.0;1;85;1.0;1.0;0.0;2;6.0;0.0;0.0;47.0;2689;15.0
2;2;26759.0;1;65;2.0;2.0;1.0;3;6.0;0.0;0.0;49.0;2793;59.0
3;2;63841.0;0;64;1.0;9.0;3.0;9;6.0;0.0;0.0;53.0;3085;908.0
4;3;51039.0;1;11;2.0;6.0;2.0;4;7.0;0.0;0.0;52.0;3217;417.0
2;3;60544.0;1;92;4.0;5.0;1.0;5;6.0;0.0;0.0;60.0;3324;289.0
2;3;65685.0;0;54;1.0;9.0;2.0;9;5.0;0.0;0.0;49.0;2743;769.0
2;3;37716.0;0;4;2.0;4.0;1.0;3;7.0;0.0;0.0;68.0;2720;188.0
2;4;36864.0;0;53;3.0;5.0;2.0;4;8.0;0.0;1.0;64.0;3336;354.0
3;3;44511.0;1;39;6.0;8.0;4.0;8;8.0;0.0;0.0;51.0;3276;727.0
4;3;36947.0;1;49;4.0;3.0;0.0;4;9.0;0.0;0.0;54.0;3342;146.0
3;5;47352.0;0;70;4.0;6.0;1.0;5;7.0;0.0;0.0;70.0;3095;319.0
3;3;67087.0;0;40;2.0;7.0;5.0;8;4.0;0.0;0.0;68.0;2845;794.0
2;3;57045.0;0;40;3.0;4.0;2.0;9;3.0;0.0;0.0;71.0;3310;454.0
4;2;36957.0;1;43;4.0;3.0;2.0;2;9.0;0.0;1.0;68.0;3312;152.0
4;3;69389.0;0;17;1.0;7.0;2.0;12;4.0;0.0;0.0;44.0;3290;797.0
2;3;80134.0;1;40;2.0;5.0;3.0;6;6.0;0.0;3.1185051147150964;49.0;3056;1690.0
3;3;43142.0;1;84;1.0;1.0;0.0;2;7.0;0.0;0.0;52.0;2782;20.0
2;3;80589.0;0;25;1.0;5.0;10.0;5;1.0;0.0;2.0;77.0;2809;1387.4123846372045
2;4;34412.0;1;62;3.0;5.0;0.0;3;9.0;0.0;0.0;31.0;3152;209.0
2;4;57537.0;1;83;4.0;4.0;3.0;8;4.0;0.0;0.0;42.0;3035;545.0
1;5;22634.0;0;47;1.0;2.0;1.0;2;8.0;0.0;0.0;55.0;3180;96.0
2;5;51315.0;0;45;1.0;2.0;2.0;5;2.0;0.0;0.0;73.0;2777;222.0
2;3;36026.0;2;34;2.0;2.0;0.0;3;6.0;0.0;0.0;49.0;2756;61.0
2;3;24639.0;1;3;3.0;2.0;0.0;4;6.0;0.0;0.0;48.0;2803;44.0
4;5;34578.0;2;1;1.0;1.0;0.0;2;6.0;0.0;0.0;49.0;2730;8.0
0;4;65704.0;0;18;1.0;2.0;10.0;10;1.0;0.0;0.0;49.0;2910;745.1467251815848
2;4;63810.0;0;45;4.0;4.0;3.0;12;8.0;0.0;1.0;55.0;3246;1371.0
4;5;54132.0;0;81;1.0;1.0;0.0;3;7.0;0.0;0.0;52.0;2784;42.0
2;3;18690.0;0;77;1.0;1.0;1.0;2;8.0;0.0;0.0;62.0;3199;60.0
2;3;28164.0;1;23;3.0;2.0;0.0;4;7.0;0.0;0.0;51.0;3072;78.0
4;3;34596.0;1;48;1.0;1.0;0.0;2;8.0;0.0;0.0;47.0;3093;23.0
4;3;43269.0;1;61;1.0;1.0;0.0;2;8.0;0.0;0.0;49.0;2937;19.0
0;4;38741.0;1;60;2.0;2.0;0.0;3;7.0;0.0;0.0;63.0;2742;61.0
2;4;31907.0;0;75;1.0;6.0;1.0;6;7.0;0.0;0.0;49.0;3133;449.0
3;3;27100.0;1;64;1.0;1.0;0.0;3;7.0;0.0;0.0;38.0;3101;37.0
0;2;31163.0;1;54;1.0;1.0;0.0;3;6.0;0.0;0.0;48.0;2787;38.0
2;3;92533.0;0;84;1.0;6.0;5.0;11;2.0;0.0;2.0;36.0;2843;1131.0
2;4;34853.0;1;75;2.0;2.0;0.0;3;6.0;0.0;0.0;48.0;2839;34.0
2;2;70844.0;1;16;5.0;6.0;1.0;5;7.0;0.0;0.0;54.0;2893;294.0
0;3;31086.0;1;79;2.0;1.0;1.0;2;8.0;0.0;1.0;42.0;3072;48.0
2;3;60544.0;1;92;4.0;5.0;1.0;5;6.0;0.0;0.0;60.0;3324;289.0
0;5;20491.0;0;16;1.0;0.0;1.0;2;7.0;0.0;0.0;35.0;3171;30.0
2;3;42523.0;0;96;1.0;1.0;1.0;4;2.0;0.0;0.0;57.0;2718;125.0
2;3;39922.0;1;30;2.0;3.0;0.0;4;8.0;0.0;0.0;38.0;3151;156.0
2;5;33402.0;1;60;3.0;2.0;1.0;3;8.0;0.0;0.0;69.0;2997;70.0
3;3;36408.0;1;11;1.0;1.0;0.0;2;6.0;0.0;0.0;72.0;2932;22.0
2;5;21645.0;1;75;3.0;3.0;0.0;3;9.0;0.0;1.0;42.0;3315;65.0
3;6;78427.0;0;36;3.0;3.0;7.0;10;3.0;0.0;2.0;73.0;3264;1930.0
2;5;82657.0;0;71;1.0;7.0;5.0;10;4.0;0.0;2.0;75.0;2926;2216.0349180737976
2;3;51876.0;0;88;1.0;2.0;2.0;8;1.0;0.0;0.0;63.0;2908;310.0
0;3;78041.0;0;93;1.0;4.0;4.0;9;2.0;0.0;0.0;50.0;3211;1309.9044418921358
2;3;52852.0;0;93;4.0;10.0;7.0;5;8.0;0.0;1.0;64.0;3226;879.0
4;5;70038.0;0;54;1.0;4.0;4.0;8;2.0;0.0;0.0;39.0;2898;1244.0
0;5;69401.0;0;41;4.0;4.0;4.0;5;2.0;0.0;0.0;48.0;2749;690.0
2;5;46053.0;1;46;3.0;3.0;2.0;4;5.0;0.0;0.0;49.0;3148;209.0
2;3;77343.0;0;28;1.0;3.0;4.0;9;1.0;0.0;0.0;56.0;2671;1128.6225334365931
2;4;73892.0;0;40;1.0;3.0;11.0;8;1.0;0.0;1.0;68.0;2879;1507.0
4;4;40304.0;1;82;1.0;2.0;0.0;3;7.0;0.0;0.0;54.0;2923;57.0
4;5;32727.0;0;38;2.0;7.0;3.0;5;8.0;0.0;0.0;56.0;3321;529.0
2;5;68695.0;0;3;1.0;4.0;4.0;7;2.0;0.0;0.0;52.0;2655;1091.0
2;2;43300.0;0;87;3.0;4.0;0.0;4;8.0;0.0;1.0;50.0;3275;180.0
2;5;26290.0;1;49;4.0;2.0;0.0;4;6.0;0.0;0.0;49.0;3184;77.0
2;4;93790.0;0;16;0.0;6.0;7.0;12;2.0;0.0;3.1185051147150964;51.0;2788;2349.0
4;3;38410.0;0;65;2.0;5.0;2.0;9;6.0;0.0;1.0;47.0;3304;534.0
3;6;64866.0;0;9;4.0;7.0;3.0;7;5.0;0.0;1.0;71.0;2805;556.0
2;5;57957.0;0;24;7.0;4.0;6.0;8;3.0;0.2985485038334946;0.0;62.0;2965;637.0
4;5;46015.0;1;25;1.0;1.0;0.0;3;7.0;0.0;2.0;66.0;2728;46.0
2;5;16531.0;1;43;3.0;3.0;0.0;3;7.0;0.0;0.0;43.0;2662;44.0
3;3;28072.0;1;10;1.0;1.0;0.0;3;7.0;0.0;0.0;35.0;3007;47.0
3;2;49476.0;0;29;4.0;2.0;11.0;5;2.0;0.0;0.0;58.0;3025;795.0
2;3;50725.0;0;45;4.0;8.0;1.0;8;8.0;0.0;0.0;68.0;3152;586.0
2;5;83844.0;0;57;1.0;4.0;4.0;11;1.0;0.0;1.0;69.0;3064;1574.0
4;3;41145.0;1;20;1.0;0.0;0.0;3;3.0;0.0;0.0;71.0;2792;13.0
2;5;67419.0;0;29;4.0;9.0;4.0;8;5.0;0.0;0.0;51.0;3180;1471.0
0;3;23162.0;1;82;3.0;1.0;1.0;3;6.0;0.0;0.0;51.0;2841;65.0
2;3;34380.0;1;68;4.0;4.0;1.0;3;8.0;0.0;0.0;44.0;3074;175.0
2;4;34704.0;0;65;1.0;1.0;0.0;3;5.0;0.0;0.0;55.0;3079;40.0
4;3;94871.0;0;99;1.0;8.0;5.0;4;7.0;0.0;3.0;52.0;3317;1078.0
2;3;65148.0;0;9;2.0;6.0;6.0;7;4.0;0.0;0.0;63.0;3241;1115.0
2;5;39898.0;0;20;2.0;3.0;0.0;4;7.0;0.0;0.0;67.0;3153;134.0
3;4;64857.0;0;78;1.0;7.0;5.0;10;4.0;0.0;0.0;65.0;3234;1531.4123846372045
4;3;59892.0;0;26;1.0;2.0;1.0;3;3.0;0.0;0.0;51.0;2890;87.0
3;4;41020.0;0;68;1.0;3.0;2.0;4;3.0;0.0;0.0;34.0;2895;217.0
4;3;57072.0;0;79;2.0;7.0;5.0;13;5.0;0.0;1.0;60.0;2807;1034.0
2;4;60474.0;0;25;7.0;10.0;2.0;12;7.0;0.0;0.0;42.0;3105;1094.0349180737976
2;5;62807.0;0;83;3.0;5.0;3.0;12;5.0;0.0;0.0;61.0;3318;819.0
0;5;19414.0;1;32;1.0;1.0;0.0;3;8.0;0.0;0.0;40.0;2907;32.0
2;3;19107.0;1;49;2.0;1.0;0.0;3;7.0;0.0;0.0;41.0;2962;46.0
0;5;75484.0;0;50;2.0;7.0;3.0;6;4.0;0.0;0.0;45.0;3347;1115.9044418921358
3;4;70379.0;0;84;3.0;6.0;3.0;13;4.0;0.0;0.0;45.0;3134;860.0
3;5;79419.0;0;96;1.0;4.0;6.0;4;2.0;0.0;0.0;51.0;2658;1631.0
4;5;64014.0;2;56;7.0;8.0;2.0;5;7.0;0.0;1.0;75.0;2670;444.0
2;3;76998.0;0;85;2.0;11.0;8.0;8;6.0;0.0;1.0;66.0;3185;1774.7278921018287
3;5;49854.0;1;63;5.0;6.0;2.0;5;6.0;0.0;0.0;49.0;2882;380.0
4;3;60585.0;1;17;8.121712502567885;7.0;4.0;9;5.0;0.0;1.0;50.0;3021;736.0
4;2;42873.0;1;11;4.0;6.0;1.0;4;8.0;0.0;0.0;71.0;3175;269.0
2;5;87679.0;0;62;1.0;7.0;11.0;10;4.0;0.0;3.1185051147150964;33.0;2988;2497.622533436593
2;5;57867.0;1;48;7.0;7.0;2.0;9;6.0;0.0;0.0;43.0;2922;612.0
2;3;35765.0;1;86;2.0;2.0;0.0;4;6.0;0.0;0.0;31.0;2851;75.0
2;3;65492.0;0;73;2.0;4.0;7.0;13;2.0;0.0;0.0;62.0;2805;1021.0349180737976
2;2;32952.0;1;36;1.0;2.0;0.0;3;7.0;0.0;0.0;44.0;2861;55.0
4;5;53374.0;0;34;6.0;4.0;2.0;9;9.0;0.0;2.0;52.0;3333;1064.0
2;5;71706.0;0;16;4.0;9.0;5.0;7;5.0;0.0;0.0;62.0;3244;1443.0
2;3;68487.0;0;48;1.0;9.0;7.0;13;4.0;0.0;0.0;33.0;3183;1366.0
3;5;53253.0;1;61;7.0;4.0;3.0;5;5.0;0.0;0.0;46.0;3154;436.0
0;2;31163.0;1;54;1.0;1.0;0.0;3;6.0;0.0;0.0;48.0;2787;38.0
2;3;42014.0;1;56;6.0;7.0;1.0;6;8.0;0.0;1.0;44.0;3332;436.0
3;3;54108.0;1;74;8.121712502567885;8.0;2.0;9;8.0;0.0;0.0;48.0;3252;747.0
4;4;49667.0;0;35;2.0;5.0;10.0;5;8.0;0.0;2.0;66.0;3329;1396.0
3;3;63206.0;0;65;1.0;4.0;3.0;6;2.0;0.0;1.0;47.0;2752;928.0
3;3;57136.0;1;48;8.121712502567885;5.0;2.0;10;6.0;0.0;0.0;49.0;3006;642.0
0;5;46772.0;0;88;6.0;11.0;8.0;5;8.0;0.0;1.0;46.0;3250;1047.9044418921358
4;3;78931.0;0;19;1.0;2.0;8.0;13;1.0;0.0;0.0;50.0;2898;890.526975328729
2;5;53977.0;0;21;5.0;5.0;5.0;12;5.0;0.0;0.0;63.0;3037;907.0
2;3;84219.0;0;27;1.0;3.0;4.0;10;1.0;0.0;0.0;33.0;2798;1198.0
3;4;46098.0;1;86;4.0;3.0;2.0;2;8.0;0.0;0.0;46.0;3331;120.0
2;3;73538.0;0;92;3.0;10.0;4.0;9;7.0;0.0;0.0;56.0;3232;1658.0
2;3;79529.0;0;1;1.0;4.0;8.0;9;2.0;0.0;0.0;35.0;2714;1591.9044418921358
0;5;20981.0;0;14;1.0;3.0;1.0;2;8.0;0.0;1.0;44.0;3076;73.0
2;4;51766.0;1;74;2.0;4.0;2.0;4;5.0;0.0;0.0;41.0;2761;275.0
2;3;55759.0;0;84;5.0;10.0;3.0;8;8.0;0.0;0.0;59.0;3229;854.0
2;3;33039.0;1;4;1.0;2.0;0.0;4;5.0;0.0;0.0;43.0;2944;78.0
3;3;37787.0;1;50;1.0;3.0;0.0;3;8.0;0.0;0.0;49.0;2933;106.0
2;4;27242.0;1;2;2.0;2.0;0.0;3;9.0;0.0;1.0;51.0;3246;106.0
4;4;87188.0;0;73;1.0;10.0;2.0;6;3.0;0.0;1.0;38.0;3042;1923.0
2;5;69930.0;0;21;1.0;4.0;5.0;12;3.0;0.0;0.0;50.0;3050;1644.4123846372045
2;4;37697.0;1;82;1.0;2.0;1.0;3;6.0;0.0;0.0;45.0;2793;84.0
4;3;37401.0;1;14;2.0;2.0;0.0;3;7.0;0.0;0.0;48.0;2705;48.0
2;4;3502.0;1;56;0.0;0.0;0.0;0;12.596452885784712;0.0;0.0;48.0;3093;5.0
2;3;58597.0;1;20;8.121712502567885;7.0;4.0;9;7.0;0.0;0.0;45.0;3237;733.0
4;6;82032.0;0;54;0.0;4.0;6.0;7;1.0;0.0;0.0;73.0;2736;1185.6225334365931
2;5;28087.0;1;77;3.0;2.0;2.0;2;7.0;0.0;0.0;63.0;3216;112.0
4;4;74004.0;0;5;1.0;4.0;6.0;4;3.0;0.0;3.0;34.0;2776;1632.9044418921358
2;5;19740.0;0;65;2.0;1.0;1.0;3;5.0;0.0;0.0;61.0;3113;55.0
0;3;57036.0;0;33;4.0;6.0;3.0;13;9.0;0.0;1.0;46.0;3216;1513.0
0;5;53083.0;1;65;6.0;5.0;1.0;5;7.0;0.0;1.0;63.0;3061;271.0
4;3;69283.0;0;41;4.0;7.0;3.0;13;5.0;0.0;0.0;46.0;2666;904.0
3;4;46098.0;1;86;4.0;3.0;2.0;2;8.0;0.0;1.0;46.0;3331;120.0
0;3;23331.0;1;92;2.0;3.0;0.0;3;8.0;0.0;0.0;33.0;3314;103.0
0;4;23331.0;1;97;6.0;5.0;1.0;5;9.0;0.0;0.0;33.0;3283;269.0
2;4;9255.0;1;91;1.0;1.0;1.0;2;8.0;0.0;0.0;32.0;2842;22.0
4;6;67786.0;0;0;1.0;3.0;6.0;6;1.0;0.0;1.0;62.0;2855;1156.0
4;3;71969.0;0;59;3.0;3.0;4.0;9;8.0;0.0;1.0;50.0;3272;1086.0
3;4;59235.0;1;4;3.0;11.0;2.0;12;7.0;0.0;0.0;54.0;3184;1128.0
2;5;31928.0;1;5;2.0;3.0;0.0;4;7.0;0.0;0.0;32.0;2744;72.0
3;5;74881.0;1;48;4.0;9.0;2.0;12;5.0;0.0;0.0;60.0;3129;964.0
2;3;65819.0;0;99;1.0;5.0;4.0;10;3.0;0.0;0.0;43.0;3228;1368.9044418921358
4;4;51411.0;1;81;1.0;0.0;0.0;3;5.0;0.0;0.0;68.0;3050;18.0
2;2;51983.0;0;95;3.0;9.0;2.0;10;7.0;0.0;0.0;57.0;3318;793.0
3;5;42386.0;1;43;1.0;3.0;0.0;3;8.0;0.0;0.0;35.0;3183;100.0
0;3;30390.0;0;5;1.0;2.0;0.0;3;6.0;0.0;0.0;34.0;2951;80.0
2;4;30983.0;0;50;1.0;4.0;0.0;3;8.0;0.0;1.0;58.0;3248;167.0
2;6;66033.0;0;76;2.0;8.0;3.0;7;7.0;0.0;0.0;64.0;3176;677.0
0;3;37284.0;1;46;1.0;0.0;0.0;3;6.0;0.0;0.0;46.0;3108;23.0
3;2;57530.0;0;68;1.0;1.0;1.0;4;1.0;0.0;0.0;70.0;2911;92.0
0;3;76800.0;0;33;1.0;4.0;4.0;7;1.0;0.0;0.0;56.0;2764;641.0
2;3;63943.0;0;50;1.0;6.0;4.0;6;5.0;0.0;0.0;65.0;3316;1067.6225334365931
2;5;76081.0;0;85;1.0;4.0;5.0;4;2.0;0.0;1.0;59.0;2688;1033.0
2;3;67445.0;0;63;5.0;9.0;6.0;12;6.0;0.0;0.0;47.0;3337;1174.0
3;3;37054.0;1;89;2.0;1.0;0.0;3;7.0;0.0;0.0;54.0;2938;25.0
3;5;47175.0;1;81;7.0;4.0;2.0;4;8.0;0.0;2.0;59.0;3260;240.0
2;2;31859.0;1;77;1.0;1.0;0.0;2;7.0;0.0;0.0;45.0;3031;20.0
2;2;27215.0;2;50;4.0;2.0;1.0;4;6.0;0.0;0.0;60.0;3173;102.0
4;2;70179.0;0;10;3.0;7.0;3.0;13;5.0;0.0;0.0;45.0;2994;1034.0
2;3;39922.0;1;30;2.0;3.0;0.0;4;8.0;0.0;0.0;38.0;3151;156.0
3;3;49681.0;0;66;6.0;7.0;1.0;7;7.0;0.0;0.0;45.0;2888;458.0
2;3;24645.0;1;16;1.0;1.0;0.0;2;8.0;0.0;0.0;33.0;3256;17.0
2;2;79865.0;0;12;1.0;5.0;10.0;5;1.0;0.0;0.0;67.0;2662;792.0
2;3;44322.0;1;30;2.0;3.0;0.0;3;8.0;0.0;0.0;36.0;2664;92.0
2;4;47958.0;0;8;2.0;6.0;3.0;5;5.0;0.0;0.0;69.0;3177;407.0
3;4;63972.0;0;93;4.0;5.0;4.0;10;4.0;0.0;1.0;57.0;3225;1269.0
2;5;75315.0;0;14;2.0;5.0;4.0;12;2.0;0.0;0.0;67.0;2726;841.0
4;3;55517.0;1;53;5.0;11.0;1.0;6;9.0;0.0;1.0;71.0;3291;633.0
4;3;75283.0;1;26;8.121712502567885;6.0;3.0;5;4.0;0.0;0.0;64.0;3110;1019.0
4;4;82800.0;0;23;1.0;7.0;6.0;12;3.0;0.0;3.0;75.0;3233;1315.0
2;3;38998.0;1;92;3.0;2.0;0.0;3;8.0;0.2985485038334946;0.0;67.0;3254;54.0
3;4;90638.0;0;29;1.0;3.0;4.0;10;1.0;0.0;2.0;30.0;2787;2454.096117535263
3;3;27161.0;1;41;1.0;1.0;0.0;3;7.0;0.0;0.0;35.0;2895;52.0
2;3;42014.0;1;56;6.0;7.0;1.0;6;8.0;0.0;1.0;44.0;3332;436.0
4;5;38201.0;0;19;4.0;5.0;1.0;5;8.0;0.0;0.0;61.0;3108;268.0
2;5;45203.0;2;4;1.0;3.0;1.0;3;6.0;0.0;1.0;39.0;2749;147.0
4;5;81574.0;0;89;1.0;4.0;5.0;8;1.0;0.0;2.0;74.0;2713;1798.0
2;3;34935.0;0;71;1.0;2.0;1.0;4;7.0;0.0;0.0;29.0;3024;137.0
3;4;60482.0;0;81;1.0;7.0;2.0;7;7.0;0.0;0.0;45.0;3173;507.0
2;5;34633.0;2;31;1.0;1.0;0.0;2;6.0;0.0;0.0;65.0;2808;15.0
3;5;78093.0;0;53;1.0;4.0;7.0;5;1.0;0.0;0.0;74.0;2851;1105.0
2;2;82460.0;0;78;1.0;5.0;3.0;6;1.0;0.0;0.0;71.0;2860;974.0
3;5;45903.0;0;80;2.0;2.0;1.0;3;4.0;0.0;0.0;55.0;2718;66.0
2;2;81361.0;0;18;1.0;3.0;10.0;13;1.0;0.0;1.0;34.0;2775;778.0
4;2;35860.0;1;37;2.0;1.0;1.0;2;5.0;0.0;2.0;48.0;2692;49.0
3;5;40442.0;1;52;4.0;3.0;1.0;4;7.0;0.0;1.0;69.0;3330;169.0
2;3;61482.0;0;39;1.0;3.0;2.0;6;2.0;0.0;0.0;56.0;2653;299.0
2;3;34968.0;1;11;7.0;3.0;2.0;5;7.0;0.0;0.0;41.0;3096;221.0
2;3;75794.0;0;33;1.0;7.0;5.0;12;3.0;0.0;1.0;34.0;2838;1667.6225334365931
4;5;31497.0;0;22;2.0;3.0;1.0;4;8.0;0.0;0.0;59.0;3221;155.0
2;3;74268.0;0;83;1.0;4.0;3.0;5;2.0;0.0;0.0;66.0;3151;868.9044418921359
1;5;13724.0;1;43;1.0;2.0;0.0;2;9.0;0.0;1.0;33.0;3318;58.0
3;5;45143.0;0;74;3.0;6.0;1.0;5;7.0;0.0;0.0;56.0;2958;311.0
4;4;52569.0;0;54;1.0;2.0;0.0;4;3.0;0.0;0.0;54.0;2736;95.0
4;4;48432.0;0;3;5.0;7.0;1.0;6;8.0;0.0;1.0;48.0;3270;424.0
3;5;17144.0;1;96;5.0;3.0;0.0;4;7.0;0.0;0.0;61.0;2785;47.0
2;4;36108.0;1;68;3.0;7.0;1.0;4;9.0;0.0;1.0;37.0;2908;339.0
2;3;76445.0;1;2;1.0;2.0;5.0;13;6.0;0.0;0.0;50.0;3290;1410.0
4;3;36663.0;1;40;1.0;1.0;1.0;3;2.0;0.0;0.0;46.0;2716;35.0
3;3;53843.0;0;64;4.0;8.0;5.0;3;7.0;0.0;0.0;56.0;3018;562.0
3;3;90226.0;0;26;1.0;4.0;7.0;12;2.0;0.0;1.0;65.0;3292;2300.3168265293402
3;2;70638.0;0;69;1.0;4.0;5.0;10;3.0;0.0;1.0;66.0;3044;1334.0
2;5;44512.0;1;57;2.0;1.0;0.0;3;4.0;0.0;0.0;61.0;2954;32.0
2;3;27116.0;1;78;2.0;2.0;0.0;3;7.0;0.0;0.0;60.0;2770;41.0
4;3;54072.0;1;71;1.0;2.0;0.0;2;8.0;0.0;0.0;58.0;2988;39.0
2;3;71855.0;0;59;4.0;5.0;5.0;11;3.0;0.0;0.0;44.0;3180;1141.0
0;4;51250.0;1;28;5.0;10.0;5.0;4;9.0;0.0;1.0;31.0;3107;710.0
3;3;60432.0;0;61;5.0;7.0;2.0;5;6.0;0.0;0.0;48.0;2763;401.0
4;3;65526.0;0;22;1.0;4.0;4.0;8;2.0;0.0;0.0;57.0;2730;506.0
2;4;68655.0;0;95;1.0;4.0;5.0;11;3.0;0.0;0.0;33.0;3339;1538.0
0;3;12393.0;0;38;1.0;2.0;0.0;3;9.0;0.0;0.0;43.0;3223;57.0
2;4;64509.0;0;19;1.0;6.0;3.0;9;4.0;0.0;2.0;31.0;2967;1682.6225334365931
2;4;33955.0;1;92;4.0;5.0;1.0;5;8.0;0.0;0.0;46.0;2975;270.0
2;3;31353.0;1;24;2.0;1.0;1.0;2;8.0;0.0;1.0;44.0;2833;31.0
2;3;55434.0;1;21;3.0;5.0;3.0;13;4.0;0.0;0.0;37.0;2918;882.0
2;5;28359.0;1;35;1.0;1.0;0.0;2;7.0;0.0;0.0;38.0;2896;16.0
2;4;57100.0;1;9;2.0;3.0;2.0;7;3.0;0.0;0.0;34.0;2693;311.0
2;3;69139.0;0;23;1.0;4.0;1.0;5;4.0;0.0;0.0;56.0;2804;227.0
3;3;52973.0;0;92;7.0;9.0;6.0;9;8.0;0.0;0.0;65.0;3249;1152.0
4;5;51717.0;0;55;1.0;3.0;0.0;4;7.0;0.0;1.0;56.0;2964;122.0
2;3;18793.0;1;14;3.0;2.0;0.0;4;8.0;0.0;0.0;50.0;3184;77.0
0;5;66664.0;0;78;1.0;5.0;7.0;6;3.0;0.0;0.0;39.0;3293;1270.4123846372045
2;4;50664.0;1;64;8.121712502567885;8.0;1.0;6;9.0;0.0;0.0;62.0;3180;561.0
2;5;54414.0;1;49;4.0;3.0;1.0;5;4.0;0.0;0.0;58.0;3173;211.0
4;3;54549.0;0;8;2.0;5.0;1.0;4;7.0;0.0;0.0;69.0;2769;233.0
4;6;47111.0;0;35;6.0;3.0;2.0;10;9.0;0.0;0.0;50.0;3310;1092.0
4;2;41003.0;0;11;1.0;6.0;2.0;8;6.0;0.0;0.0;58.0;3120;601.0
2;5;19444.0;1;8;3.0;4.0;1.0;2;7.0;0.0;1.0;39.0;2778;54.0
0;5;36301.0;1;53;1.0;3.0;0.0;3;7.0;0.0;0.0;45.0;2898;78.0
4;5;73059.0;0;36;1.0;9.0;3.0;13;4.0;0.0;0.0;74.0;2953;1095.0
4;5;42731.0;1;64;3.0;4.0;1.0;5;5.0;0.0;0.0;52.0;2902;244.0
4;3;52854.0;1;43;2.0;2.0;1.0;4;5.0;0.0;0.0;62.0;2748;116.0
2;5;22775.0;1;40;1.0;1.0;0.0;2;8.0;0.0;0.0;43.0;3026;15.0
